belagskategorie,belagsart,criterion_id,criterion_label,raw_value,norm_0_1,total_weight,weighted_score
Asphalt,Recyclingasphalt,co2,CO2-Emissionen,45.0,0.2142857142857143,0.18,0.038571428571428576
Asphalt,Sickerasphalt,co2,CO2-Emissionen,60.0,0.0,0.18,0.0
Asphalt,Heller Asphalt,co2,CO2-Emissionen,50.0,0.1428571428571429,0.18,0.02571428571428572
Asphalt,Selbstheilender Asphalt,co2,CO2-Emissionen,-7.5,0.9642857142857143,0.18,0.17357142857142857
Pflaster,Natursteinpflaster (6-10 mm Fugen),co2,CO2-Emissionen,-5.0,0.9285714285714286,0.18,0.16714285714285715
"Pflaster,""Betonpflastersteine (geschlossen, 2-4 mm Fugen)"",co2,CO2-Emissionen,-5.0,0.9285714285714286,0.18,0.16714285714285715"
"Pflaster,""Ökopflaster (sickerfähig, 6-10 mm Fugen)"",co2,CO2-Emissionen,-10.0,1.0,0.18,0.18"
Sickerbeläge,Chaussierung,co2,CO2-Emissionen,-2.5,0.8928571428571429,0.18,0.16071428571428573
Sickerbeläge,Kiesrasen,co2,CO2-Emissionen,-5.0,0.9285714285714286,0.18,0.16714285714285715
Sickerbeläge,Rasengittersteine,co2,CO2-Emissionen,-5.0,0.9285714285714286,0.18,0.16714285714285715
,,co2,CO2-Emissionen,,,0.18,
,,co2,CO2-Emissionen,,,0.18,
,,co2,CO2-Emissionen,,,0.18,
"Herleitung,""Quellen: Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025, KBOB v7.0, Xu 2018, Yan 2025, Wan 2023, Kappel (2016) - Angewandter Strassenbau"",co2,CO2-Emissionen,,,0.18,"
"Lebensdauer,""Die Lebensdauer der Beläge wurde in Anlehnung an die Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) sowie die KBOB-Ökobilanzdaten 2009/1:2022 (v7.0) definiert. Ergänzende Werte zu innovativen Asphalt- und Pflasterbelägen wurden aus Xu (2018) und Yan (2025) übernommen, die die erhöhte Lebensdauer temperatur- und bindemitteloptimierter Mischungen belegen. Für ungebundene und sickerfähige Beläge wurden kürzere Nutzungszeiten nach empirischen Beobachtungen des Schwammstadt Labors Zürich et al. (2025) angesetzt. "",co2,CO2-Emissionen,,,0.18,"
"Versickerungsleistung [ψ],""Abflussbeiwert: ψ = 1 → kein Wasser versickert, ψ = 0 → alles Wasser versickert, ψ = 0.6→ 60% Oberflächenabfluss, 40% Versickerung, nach SIA 190:2017 und DWA-A138 (Schweiz/Deutschland), Abgeleitet von Schwammstadt Labor Zürich et al. 2025 und Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",co2,CO2-Emissionen,,,0.18,"
"Multifunktionalität - Oberflächentemperatur [°C] ,""Die  Oberflächentemperaturen wurden aus Simulationen und Feldmessungen der Stadt Zürich (2022) - Grobökobilanz von Freiraumelementen und Xu (2018) abgeleitet, ergänzt durch Werte aus Yan (2025) zur thermischen Reflexion heller Asphaltmischungen. Als Referenzwert galt der Oberflechentemperaturwert von Asphalt von 58.4°C"",co2,CO2-Emissionen,,,0.18,"
"Multifunktionalität - Befahrbarkeit,""sehr gut= uneingeschränkt PKW und LKW,gut = PKW, gelegentlich LKW, eingeschränkt = gelegentlich PKW und LKW, keine Dauerbelastung, nicht befahrbar = nicht für PKW und LKW, abgleitet von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 202 "",co2,CO2-Emissionen,,,0.18,"
"Kosten [CHF/m²],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",co2,CO2-Emissionen,,,0.18,"
"Unterhaltskosten [CHF/m²a],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",co2,CO2-Emissionen,,,0.18,"
"Ökobilanz - CO₂-Emissionen [kg CO₂-eq/m²],""Treibhausgasemissionen für Herstellung (inkl. Transport, Bindemittel etc.), Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, Energie- und Treibhausgaswerte für CH-Mix, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",co2,CO2-Emissionen,,,0.18,"
"Ökobilanz - Graue Energie [kWh/m²],""nicht-erneuerbare Primärenergiebedarf bei Herstellung, Kennwerte aus Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",co2,CO2-Emissionen,,,0.18,"
"Recyclingfähigkeit [%],""Die qualitative Einstufung der Recyclingfähigkeit basiert auf den Angaben zur Rückbaubarkeit und Wiederverwendung in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025."
Ergänzend wurden technische Grundlagen zur Wiederverwertung und Materialtrennung aus Kappel (2016) berücksichtigt.
"Beläge werden in die Kategorien hoch, mittel und gering eingeteilt."",co2,CO2-Emissionen,,,0.18,"
"Lokale Materialien [%],""Der Anteil lokaler Materialien wurde qualitativ bewertet. Dabei wird zwischen „meist lokal“ (> 80 %), „teilweise lokal“ (40–80 %) und „meist importiert“ (< 40 %) unterschieden. Diese Einstufung orientiert sich an den Beschreibungen der Materialherkunft in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022), den Materialanalysen von Kappel (2016) und den Beobachtungen des Schwammstadt Labors Zürich (2025)."",co2,CO2-Emissionen,,,0.18,"
"Modulare Erneuerbarkeit,""ja = einzelne Module (Steine) austauschbar, nein = keine modulare Erneuerung möglich. Pflaster- und Sickerbeläge gelten als modular erneuerbar (Austausch einzelner Elemente), während Asphaltbeläge in der Regel vollflächig ersetzt werden müssen, eigene Einschätzung"",co2,CO2-Emissionen,,,0.18,"
"Barierefreiheit,""hoch = eben, fugenlos, rollstuhlgängig, kinderwagenfreundlich, mässig = leichte Einschränkungen durch Fugen, Unebenheiten oder Vegetation, eingeschränkt rollstuhltauglich, niedrig = nicht barrierefrei, lose Beläge oder starke Unebenheiten, eigen Einschätzung und Ableitung von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025"",co2,CO2-Emissionen,,,0.18,"
Asphalt,Recyclingasphalt,graue_energie,Graue Energie,-15.0,0.9719101123595506,0.12,0.11662921348314607
Asphalt,Sickerasphalt,graue_energie,Graue Energie,-15.0,0.9719101123595506,0.12,0.11662921348314607
Asphalt,Heller Asphalt,graue_energie,Graue Energie,331.0,0.0,0.12,0.0
Asphalt,Selbstheilender Asphalt,graue_energie,Graue Energie,-25.0,1.0,0.12,0.12
Pflaster,Natursteinpflaster (6-10 mm Fugen),graue_energie,Graue Energie,-10.0,0.9578651685393258,0.12,0.11494382022471909
"Pflaster,""Betonpflastersteine (geschlossen, 2-4 mm Fugen)"",graue_energie,Graue Energie,-15.0,0.9719101123595506,0.12,0.11662921348314607"
"Pflaster,""Ökopflaster (sickerfähig, 6-10 mm Fugen)"",graue_energie,Graue Energie,-25.0,1.0,0.12,0.12"
Sickerbeläge,Chaussierung,graue_energie,Graue Energie,-10.0,0.9578651685393258,0.12,0.11494382022471909
Sickerbeläge,Kiesrasen,graue_energie,Graue Energie,-20.0,0.9859550561797753,0.12,0.11831460674157303
Sickerbeläge,Rasengittersteine,graue_energie,Graue Energie,-12.5,0.9648876404494382,0.12,0.11578651685393258
,,graue_energie,Graue Energie,,,0.12,
,,graue_energie,Graue Energie,,,0.12,
,,graue_energie,Graue Energie,,,0.12,
"Herleitung,""Quellen: Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025, KBOB v7.0, Xu 2018, Yan 2025, Wan 2023, Kappel (2016) - Angewandter Strassenbau"",graue_energie,Graue Energie,,,0.12,"
"Lebensdauer,""Die Lebensdauer der Beläge wurde in Anlehnung an die Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) sowie die KBOB-Ökobilanzdaten 2009/1:2022 (v7.0) definiert. Ergänzende Werte zu innovativen Asphalt- und Pflasterbelägen wurden aus Xu (2018) und Yan (2025) übernommen, die die erhöhte Lebensdauer temperatur- und bindemitteloptimierter Mischungen belegen. Für ungebundene und sickerfähige Beläge wurden kürzere Nutzungszeiten nach empirischen Beobachtungen des Schwammstadt Labors Zürich et al. (2025) angesetzt. "",graue_energie,Graue Energie,,,0.12,"
"Versickerungsleistung [ψ],""Abflussbeiwert: ψ = 1 → kein Wasser versickert, ψ = 0 → alles Wasser versickert, ψ = 0.6→ 60% Oberflächenabfluss, 40% Versickerung, nach SIA 190:2017 und DWA-A138 (Schweiz/Deutschland), Abgeleitet von Schwammstadt Labor Zürich et al. 2025 und Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",graue_energie,Graue Energie,,,0.12,"
"Multifunktionalität - Oberflächentemperatur [°C] ,""Die  Oberflächentemperaturen wurden aus Simulationen und Feldmessungen der Stadt Zürich (2022) - Grobökobilanz von Freiraumelementen und Xu (2018) abgeleitet, ergänzt durch Werte aus Yan (2025) zur thermischen Reflexion heller Asphaltmischungen. Als Referenzwert galt der Oberflechentemperaturwert von Asphalt von 58.4°C"",graue_energie,Graue Energie,,,0.12,"
"Multifunktionalität - Befahrbarkeit,""sehr gut= uneingeschränkt PKW und LKW,gut = PKW, gelegentlich LKW, eingeschränkt = gelegentlich PKW und LKW, keine Dauerbelastung, nicht befahrbar = nicht für PKW und LKW, abgleitet von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 202 "",graue_energie,Graue Energie,,,0.12,"
"Kosten [CHF/m²],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",graue_energie,Graue Energie,,,0.12,"
"Unterhaltskosten [CHF/m²a],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",graue_energie,Graue Energie,,,0.12,"
"Ökobilanz - CO₂-Emissionen [kg CO₂-eq/m²],""Treibhausgasemissionen für Herstellung (inkl. Transport, Bindemittel etc.), Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, Energie- und Treibhausgaswerte für CH-Mix, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",graue_energie,Graue Energie,,,0.12,"
"Ökobilanz - Graue Energie [kWh/m²],""nicht-erneuerbare Primärenergiebedarf bei Herstellung, Kennwerte aus Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",graue_energie,Graue Energie,,,0.12,"
"Recyclingfähigkeit [%],""Die qualitative Einstufung der Recyclingfähigkeit basiert auf den Angaben zur Rückbaubarkeit und Wiederverwendung in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025."
Ergänzend wurden technische Grundlagen zur Wiederverwertung und Materialtrennung aus Kappel (2016) berücksichtigt.
"Beläge werden in die Kategorien hoch, mittel und gering eingeteilt."",graue_energie,Graue Energie,,,0.12,"
"Lokale Materialien [%],""Der Anteil lokaler Materialien wurde qualitativ bewertet. Dabei wird zwischen „meist lokal“ (> 80 %), „teilweise lokal“ (40–80 %) und „meist importiert“ (< 40 %) unterschieden. Diese Einstufung orientiert sich an den Beschreibungen der Materialherkunft in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022), den Materialanalysen von Kappel (2016) und den Beobachtungen des Schwammstadt Labors Zürich (2025)."",graue_energie,Graue Energie,,,0.12,"
"Modulare Erneuerbarkeit,""ja = einzelne Module (Steine) austauschbar, nein = keine modulare Erneuerung möglich. Pflaster- und Sickerbeläge gelten als modular erneuerbar (Austausch einzelner Elemente), während Asphaltbeläge in der Regel vollflächig ersetzt werden müssen, eigene Einschätzung"",graue_energie,Graue Energie,,,0.12,"
"Barierefreiheit,""hoch = eben, fugenlos, rollstuhlgängig, kinderwagenfreundlich, mässig = leichte Einschränkungen durch Fugen, Unebenheiten oder Vegetation, eingeschränkt rollstuhltauglich, niedrig = nicht barrierefrei, lose Beläge oder starke Unebenheiten, eigen Einschätzung und Ableitung von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025"",graue_energie,Graue Energie,,,0.12,"
Asphalt,Recyclingasphalt,lebensdauer,Lebensdauer,-2.5,1.0,0.1,0.1
Asphalt,Sickerasphalt,lebensdauer,Lebensdauer,-2.5,1.0,0.1,0.1
Asphalt,Heller Asphalt,lebensdauer,Lebensdauer,-2.5,1.0,0.1,0.1
Asphalt,Selbstheilender Asphalt,lebensdauer,Lebensdauer,-2.5,1.0,0.1,0.1
Pflaster,Natursteinpflaster (6-10 mm Fugen),lebensdauer,Lebensdauer,-10.0,0.0,0.1,0.0
"Pflaster,""Betonpflastersteine (geschlossen, 2-4 mm Fugen)"",lebensdauer,Lebensdauer,-5.0,0.6666666666666666,0.1,0.06666666666666667"
"Pflaster,""Ökopflaster (sickerfähig, 6-10 mm Fugen)"",lebensdauer,Lebensdauer,-5.0,0.6666666666666666,0.1,0.06666666666666667"
Sickerbeläge,Chaussierung,lebensdauer,Lebensdauer,-2.5,1.0,0.1,0.1
Sickerbeläge,Kiesrasen,lebensdauer,Lebensdauer,-5.0,0.6666666666666666,0.1,0.06666666666666667
Sickerbeläge,Rasengittersteine,lebensdauer,Lebensdauer,-5.0,0.6666666666666666,0.1,0.06666666666666667
,,lebensdauer,Lebensdauer,,,0.1,
,,lebensdauer,Lebensdauer,,,0.1,
,,lebensdauer,Lebensdauer,,,0.1,
"Herleitung,""Quellen: Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025, KBOB v7.0, Xu 2018, Yan 2025, Wan 2023, Kappel (2016) - Angewandter Strassenbau"",lebensdauer,Lebensdauer,,,0.1,"
"Lebensdauer,""Die Lebensdauer der Beläge wurde in Anlehnung an die Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) sowie die KBOB-Ökobilanzdaten 2009/1:2022 (v7.0) definiert. Ergänzende Werte zu innovativen Asphalt- und Pflasterbelägen wurden aus Xu (2018) und Yan (2025) übernommen, die die erhöhte Lebensdauer temperatur- und bindemitteloptimierter Mischungen belegen. Für ungebundene und sickerfähige Beläge wurden kürzere Nutzungszeiten nach empirischen Beobachtungen des Schwammstadt Labors Zürich et al. (2025) angesetzt. "",lebensdauer,Lebensdauer,,,0.1,"
"Versickerungsleistung [ψ],""Abflussbeiwert: ψ = 1 → kein Wasser versickert, ψ = 0 → alles Wasser versickert, ψ = 0.6→ 60% Oberflächenabfluss, 40% Versickerung, nach SIA 190:2017 und DWA-A138 (Schweiz/Deutschland), Abgeleitet von Schwammstadt Labor Zürich et al. 2025 und Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",lebensdauer,Lebensdauer,,,0.1,"
"Multifunktionalität - Oberflächentemperatur [°C] ,""Die  Oberflächentemperaturen wurden aus Simulationen und Feldmessungen der Stadt Zürich (2022) - Grobökobilanz von Freiraumelementen und Xu (2018) abgeleitet, ergänzt durch Werte aus Yan (2025) zur thermischen Reflexion heller Asphaltmischungen. Als Referenzwert galt der Oberflechentemperaturwert von Asphalt von 58.4°C"",lebensdauer,Lebensdauer,,,0.1,"
"Multifunktionalität - Befahrbarkeit,""sehr gut= uneingeschränkt PKW und LKW,gut = PKW, gelegentlich LKW, eingeschränkt = gelegentlich PKW und LKW, keine Dauerbelastung, nicht befahrbar = nicht für PKW und LKW, abgleitet von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 202 "",lebensdauer,Lebensdauer,,,0.1,"
"Kosten [CHF/m²],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",lebensdauer,Lebensdauer,,,0.1,"
"Unterhaltskosten [CHF/m²a],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",lebensdauer,Lebensdauer,,,0.1,"
"Ökobilanz - CO₂-Emissionen [kg CO₂-eq/m²],""Treibhausgasemissionen für Herstellung (inkl. Transport, Bindemittel etc.), Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, Energie- und Treibhausgaswerte für CH-Mix, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",lebensdauer,Lebensdauer,,,0.1,"
"Ökobilanz - Graue Energie [kWh/m²],""nicht-erneuerbare Primärenergiebedarf bei Herstellung, Kennwerte aus Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",lebensdauer,Lebensdauer,,,0.1,"
"Recyclingfähigkeit [%],""Die qualitative Einstufung der Recyclingfähigkeit basiert auf den Angaben zur Rückbaubarkeit und Wiederverwendung in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025."
Ergänzend wurden technische Grundlagen zur Wiederverwertung und Materialtrennung aus Kappel (2016) berücksichtigt.
"Beläge werden in die Kategorien hoch, mittel und gering eingeteilt."",lebensdauer,Lebensdauer,,,0.1,"
"Lokale Materialien [%],""Der Anteil lokaler Materialien wurde qualitativ bewertet. Dabei wird zwischen „meist lokal“ (> 80 %), „teilweise lokal“ (40–80 %) und „meist importiert“ (< 40 %) unterschieden. Diese Einstufung orientiert sich an den Beschreibungen der Materialherkunft in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022), den Materialanalysen von Kappel (2016) und den Beobachtungen des Schwammstadt Labors Zürich (2025)."",lebensdauer,Lebensdauer,,,0.1,"
"Modulare Erneuerbarkeit,""ja = einzelne Module (Steine) austauschbar, nein = keine modulare Erneuerung möglich. Pflaster- und Sickerbeläge gelten als modular erneuerbar (Austausch einzelner Elemente), während Asphaltbeläge in der Regel vollflächig ersetzt werden müssen, eigene Einschätzung"",lebensdauer,Lebensdauer,,,0.1,"
"Barierefreiheit,""hoch = eben, fugenlos, rollstuhlgängig, kinderwagenfreundlich, mässig = leichte Einschränkungen durch Fugen, Unebenheiten oder Vegetation, eingeschränkt rollstuhltauglich, niedrig = nicht barrierefrei, lose Beläge oder starke Unebenheiten, eigen Einschätzung und Ableitung von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025"",lebensdauer,Lebensdauer,,,0.1,"
Asphalt,Recyclingasphalt,unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
Asphalt,Sickerasphalt,unterhalt,Unterhalt,-1.5,1.0,0.075,0.075
Asphalt,Heller Asphalt,unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
Asphalt,Selbstheilender Asphalt,unterhalt,Unterhalt,2.0,0.0,0.075,0.0
Pflaster,Natursteinpflaster (6-10 mm Fugen),unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
"Pflaster,""Betonpflastersteine (geschlossen, 2-4 mm Fugen)"",unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143"
"Pflaster,""Ökopflaster (sickerfähig, 6-10 mm Fugen)"",unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143"
Sickerbeläge,Chaussierung,unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
Sickerbeläge,Kiesrasen,unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
Sickerbeläge,Rasengittersteine,unterhalt,Unterhalt,-1.0,0.8571428571428572,0.075,0.0642857142857143
,,unterhalt,Unterhalt,,,0.075,
,,unterhalt,Unterhalt,,,0.075,
,,unterhalt,Unterhalt,,,0.075,
"Herleitung,""Quellen: Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025, KBOB v7.0, Xu 2018, Yan 2025, Wan 2023, Kappel (2016) - Angewandter Strassenbau"",unterhalt,Unterhalt,,,0.075,"
"Lebensdauer,""Die Lebensdauer der Beläge wurde in Anlehnung an die Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) sowie die KBOB-Ökobilanzdaten 2009/1:2022 (v7.0) definiert. Ergänzende Werte zu innovativen Asphalt- und Pflasterbelägen wurden aus Xu (2018) und Yan (2025) übernommen, die die erhöhte Lebensdauer temperatur- und bindemitteloptimierter Mischungen belegen. Für ungebundene und sickerfähige Beläge wurden kürzere Nutzungszeiten nach empirischen Beobachtungen des Schwammstadt Labors Zürich et al. (2025) angesetzt. "",unterhalt,Unterhalt,,,0.075,"
"Versickerungsleistung [ψ],""Abflussbeiwert: ψ = 1 → kein Wasser versickert, ψ = 0 → alles Wasser versickert, ψ = 0.6→ 60% Oberflächenabfluss, 40% Versickerung, nach SIA 190:2017 und DWA-A138 (Schweiz/Deutschland), Abgeleitet von Schwammstadt Labor Zürich et al. 2025 und Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",unterhalt,Unterhalt,,,0.075,"
"Multifunktionalität - Oberflächentemperatur [°C] ,""Die  Oberflächentemperaturen wurden aus Simulationen und Feldmessungen der Stadt Zürich (2022) - Grobökobilanz von Freiraumelementen und Xu (2018) abgeleitet, ergänzt durch Werte aus Yan (2025) zur thermischen Reflexion heller Asphaltmischungen. Als Referenzwert galt der Oberflechentemperaturwert von Asphalt von 58.4°C"",unterhalt,Unterhalt,,,0.075,"
"Multifunktionalität - Befahrbarkeit,""sehr gut= uneingeschränkt PKW und LKW,gut = PKW, gelegentlich LKW, eingeschränkt = gelegentlich PKW und LKW, keine Dauerbelastung, nicht befahrbar = nicht für PKW und LKW, abgleitet von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 202 "",unterhalt,Unterhalt,,,0.075,"
"Kosten [CHF/m²],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",unterhalt,Unterhalt,,,0.075,"
"Unterhaltskosten [CHF/m²a],""Angaben aus Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, verifiziert Schwammstadt Labor Zürich et al. 2025 und Kappel (2016)"",unterhalt,Unterhalt,,,0.075,"
"Ökobilanz - CO₂-Emissionen [kg CO₂-eq/m²],""Treibhausgasemissionen für Herstellung (inkl. Transport, Bindemittel etc.), Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, Energie- und Treibhausgaswerte für CH-Mix, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",unterhalt,Unterhalt,,,0.075,"
"Ökobilanz - Graue Energie [kWh/m²],""nicht-erneuerbare Primärenergiebedarf bei Herstellung, Kennwerte aus Kennwerte aus KBOB-Datensatz v7.0 (2024) - Oekobilanzdaten_Baubereich, verifiziert mit Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen"",unterhalt,Unterhalt,,,0.075,"
"Recyclingfähigkeit [%],""Die qualitative Einstufung der Recyclingfähigkeit basiert auf den Angaben zur Rückbaubarkeit und Wiederverwendung in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022) - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025."
Ergänzend wurden technische Grundlagen zur Wiederverwertung und Materialtrennung aus Kappel (2016) berücksichtigt.
"Beläge werden in die Kategorien hoch, mittel und gering eingeteilt."",unterhalt,Unterhalt,,,0.075,"
"Lokale Materialien [%],""Der Anteil lokaler Materialien wurde qualitativ bewertet. Dabei wird zwischen „meist lokal“ (> 80 %), „teilweise lokal“ (40–80 %) und „meist importiert“ (< 40 %) unterschieden. Diese Einstufung orientiert sich an den Beschreibungen der Materialherkunft in der Grobökobilanz von Freiraumelementen (Stadt Zürich, 2022), den Materialanalysen von Kappel (2016) und den Beobachtungen des Schwammstadt Labors Zürich (2025)."",unterhalt,Unterhalt,,,0.075,"
"Modulare Erneuerbarkeit,""ja = einzelne Module (Steine) austauschbar, nein = keine modulare Erneuerung möglich. Pflaster- und Sickerbeläge gelten als modular erneuerbar (Austausch einzelner Elemente), während Asphaltbeläge in der Regel vollflächig ersetzt werden müssen, eigene Einschätzung"",unterhalt,Unterhalt,,,0.075,"
"Barierefreiheit,""hoch = eben, fugenlos, rollstuhlgängig, kinderwagenfreundlich, mässig = leichte Einschränkungen durch Fugen, Unebenheiten oder Vegetation, eingeschränkt rollstuhltauglich, niedrig = nicht barrierefrei, lose Beläge oder starke Unebenheiten, eigen Einschätzung und Ableitung von Stadt Zürich 2022 - Grobökobilanz von Freiraumelementen, Schwammstadt Labor Zürich et al. 2025"",unterhalt,Unterhalt,,,0.075,"
Asphalt,Recyclingasphalt,kosten,Kosten,-10.0,0.8148148148148149,0.075,0.061111111111111116
Asphalt,Sickerasphalt,kosten,Kosten,100.0,0.0,0.075,0.0
Asphalt,Heller Asphalt,kosten,Kosten,-10.0,0.8148148148148149,0.075,0.061111111111111116
Asphalt,Selbstheilender Asphalt,kosten,Kosten,-22.5,0.9074074074074074,0.075,0.06805555555555555
Pflaster,Natursteinpflaster (6-10 mm Fugen),kosten,Kosten,-35.0,1.0,0.075,0.075
